week,match,team,Player,Touches,Throws,Catches,Defensive blocks,Goals,Turnovers,Total completed throw gain (yd),Average completed throw gain (yd),Total caught pass gain (yd),Average caught pass gain (yd),Offense points played,Defense points played,Possessions initiated,Thrower errors,Receiver errors,Assists,Secondary assists
Week 8,ATL @ MKE,ATL,17 Evelina Pierce,2,2,2,0,0,0,11.4323,5.721620000000001,43.74906000000001,21.880000000000003,4,1,0,0,0,1,0
Week 8,ATL @ MKE,MKE,00 Donna Johnston,13,13,12,0,0,0,81.1748,6.246740000000001,61.449980000000004,5.1199200000000005,0,12,1,0,0,1,0
Week 8,ATL @ MKE,MKE,04 Regina Barcio,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Week 8,ATL @ MKE,MKE,05 Rose Glinka,18,17,10,0,1,1,133.17262000000002,8.32534,71.39444000000002,7.143820000000001,8,1,8,1,0,0,3
Week 8,ATL @ MKE,MKE,07 Sydney Stelzer,1,0,1,0,1,0,0,0,18.707400000000003,18.707400000000003,2,1,0,0,0,0,0
Week 8,ATL @ MKE,MKE,08 ManHua Zhu,8,8,5,0,0,0,13.467140000000002,1.6847600000000003,-5.66692,-1.13776,0,6,3,0,0,0,2
Week 8,ATL @ MKE,MKE,10 Chelsea Twohig,4,4,4,0,0,0,94.29186,23.5757,12.09964,3.03038,4,1,0,0,0,2,0
Week 8,ATL @ MKE,MKE,12 Sydney French,14,10,11,4,4,1,70.43172,7.045360000000001,198.38596,18.04006,1,11,3,0,1,0,0
Week 8,ATL @ MKE,MKE,13 Erin Newman,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Week 8,ATL @ MKE,MKE,17 Caitlin Duffner,9,7,9,2,2,0,20.85164,3.4789200000000005,195.5525,21.72684,7,3,0,0,0,1,2
Week 8,ATL @ MKE,MKE,20 Madison Lang,25,25,18,0,0,2,154.27588000000003,7.01254,37.41480000000001,2.0786000000000002,6,3,7,2,0,1,1
Week 8,ATL @ MKE,MKE,21 Annie Shriver,9,8,9,0,1,4,10.13044,2.0239000000000003,131.45504,14.6049,8,3,0,3,1,0,0
Week 8,ATL @ MKE,MKE,22 Alex Ballinger,21,21,18,2,0,2,132.05674,6.9469,73.27612,4.069680000000001,1,11,3,2,0,3,2
Week 8,ATL @ MKE,MKE,23 Allie Mueting,3,2,3,0,1,0,-4.11344,-2.05672,52.68704,17.5587,0,11,0,0,0,0,0
Week 8,ATL @ MKE,MKE,24 Heidi Umhoefer,4,3,4,0,1,0,33.20290000000001,11.07128,93.52606,23.378780000000003,0,7,0,0,0,1,0
Week 8,ATL @ MKE,MKE,25 Anna Wozniak,5,3,5,1,2,0,-14.495500000000002,-4.8354800000000004,112.31004,22.459820000000004,0,4,0,0,0,0,1
Week 8,ATL @ MKE,MKE,27 Stef Bugasch,1,1,1,0,0,0,0,0,0.26256,0.26256,2,1,0,0,0,0,0
Week 8,ATL @ MKE,MKE,32 Mickela Heilicher,2,2,2,0,0,0,11.3229,11.3229,-1.71758,-0.8642600000000001,0,6,0,0,0,0,0
Week 8,ATL @ MKE,MKE,47 Penny Wu,37,37,25,2,0,12,420.10694,16.80384,48.47514,1.9363800000000002,1,14,12,12,0,4,2
Week 8,ATL @ MKE,MKE,52 Erynn Schroeder,28,28,23,1,0,4,354.46694,14.769000000000002,87.68410000000002,3.8071200000000003,8,2,5,4,0,3,0
Week 8,ATL @ MKE,MKE,55 Mia Wieben,2,2,2,0,0,0,12.876380000000001,6.44366,18.619880000000002,9.309940000000001,0,4,0,0,0,0,1
Week 8,ATL @ MKE,MKE,64 Rachel Hildebrand,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Week 8,ATL @ MKE,MKE,72 Jacqueline Jarik,8,7,6,2,1,3,32.26206,6.454600000000001,113.78694000000002,18.96996,7,2,2,2,1,1,1
Week 8,ATL @ MKE,MKE,88 Claire Kelley,2,1,2,0,1,0,-5.5794,-5.5794,79.9714,39.9857,1,0,0,0,0,0,0
Week 8,ATL @ MKE,MKE,97 Eileen Bequette,5,3,2,5,1,1,-12.012120000000001,-6.006060000000001,130.16412000000003,65.08206000000001,0,8,3,1,0,0,0
Week 8,ATL @ MKE,MKE,99 Dana Demmert,8,7,8,0,1,1,19.998320000000003,2.85534,41.101580000000006,5.141800000000001,6,4,0,0,1,0,1
Week 9,ATX @ DC,ATX,07 Shiru Liu,21,21,15,0,0,7,119.3007,7.95338,23.78356,1.5863,8,6,6,6,1,1,1
Week 9,ATX @ DC,ATX,26 Amy Broome,9,9,4,0,0,2,17.5587,2.5052600000000003,-4.966760000000001,-1.2362199999999999,8,5,5,2,0,0,0
Week 9,ATX @ DC,ATX,02 Elise Bjork,32,32,20,0,0,2,107.89028000000002,3.59926,-8.008080000000001,-0.40478000000000003,12,2,12,2,0,0,0
Week 9,ATX @ DC,ATX,15 Elise Franke,7,6,6,1,1,0,11.191620000000002,1.8598000000000001,56.089380000000006,9.353700000000002,7,6,1,0,0,0,0
Week 9,ATX @ DC,ATX,03 Madi Cannon,16,14,16,1,2,1,-23.116220000000002,-1.6519400000000002,192.29238000000004,12.023060000000001,12,1,0,0,1,0,0
Week 9,ATX @ DC,ATX,31 Nikki Gilbert,7,7,7,1,0,2,35.34714,5.88572,60.46538000000001,8.642600000000002,11,2,0,1,1,1,0
Week 9,ATX @ DC,ATX,88 Maddy Easton,7,7,7,0,0,5,13.926620000000002,6.968780000000001,63.944300000000005,9.1349,8,4,0,4,1,1,0
Week 9,ATX @ DC,ATX,00 Maggie Rowell,6,5,5,4,1,1,14.298580000000001,3.5773800000000002,36.091060000000006,7.220400000000001,7,5,1,1,0,0,1
Week 9,ATX @ DC,ATX,27 Jocelyn Jessop,13,13,12,0,0,3,39.41682,4.376,70.8365,5.9076,11,1,1,3,0,0,0
Week 9,ATX @ DC,ATX,10 Gaby Cuina,3,3,3,0,0,0,20.38122,6.7937400000000006,34.165620000000004,11.38854,6,5,0,0,0,1,0
Week 9,ATX @ DC,ATX,69 Jaime Estes,16,15,15,1,1,1,-49.27376,-3.5226800000000007,104.63016,6.97972,11,0,1,1,0,0,1
Week 9,ATX @ DC,ATX,12 Annie Ortiz,20,20,13,0,0,2,62.543980000000005,3.29294,59.9512,4.61668,12,0,7,1,1,0,1
Week 9,ATX @ DC,ATX,22 Sydney Loughran,5,5,5,0,0,2,1.9254400000000003,0.64546,25.643360000000005,5.130860000000001,6,4,0,2,0,0,0
Week 9,ATX @ DC,ATX,09 Summer Wilson,17,17,13,0,0,3,36.52866,2.81158,16.967940000000002,1.30186,7,3,4,3,0,0,0
Week 9,ATX @ DC,ATX,73 Clara Stewart,43,43,39,0,0,7,277.87600000000003,7.94244,-46.09022000000001,-1.1815200000000001,10,0,4,6,1,1,1
Week 9,ATX @ DC,ATX,19 Vanessa Bacorn,0,0,0,1,0,0,0,0,0,0,2,5,0,0,0,0,0
Week 9,ATX @ DC,DC,66 Jackie Wang,25,25,17,1,0,0,98.48188,3.9384000000000006,82.77204,4.8683000000000005,3,10,8,0,0,1,2
Week 9,ATX @ DC,DC,07 Kami Groom,23,22,22,2,1,1,96.40328000000001,5.07616,160.34758,7.286040000000001,3,9,1,1,0,3,2
Week 9,ATX @ DC,DC,19 Allie Wallace,14,13,14,1,1,2,107.89028000000002,8.303460000000001,145.45824000000002,10.393,4,7,0,0,2,2,1
Week 9,ATX @ DC,DC,21 Jess Oh,23,22,18,3,1,1,159.46144,7.592360000000001,21.114200000000004,1.1705800000000002,0,11,5,0,1,2,2
Week 9,ATX @ DC,DC,01 Ashleigh Jentilet,14,12,13,3,2,3,175.24786,19.473200000000002,131.15966,10.086680000000001,0,11,1,3,0,2,1
Week 9,ATX @ DC,DC,05 Marie Perivier,12,11,11,1,1,2,57.20526,6.35614,101.44662000000001,9.22242,3,7,1,1,1,1,1
Week 9,ATX @ DC,DC,46 Graham Cunningham,9,9,8,1,0,1,69.7972,8.730120000000001,63.05816000000001,7.887740000000001,3,7,1,1,0,0,0
Week 9,ATX @ DC,DC,22 Erin McCann,12,11,11,1,1,0,55.35640000000001,5.53564,122.8562,11.169740000000003,0,10,1,0,0,1,0
Week 9,ATX @ DC,DC,13 Sami Smalling,15,14,12,1,1,2,114.56368,8.81764,36.30986,3.03038,3,6,3,1,1,1,1
Week 9,ATX @ DC,DC,33 Amanda Murphy,16,12,15,1,4,1,66.47144,6.03888,99.73998,6.6515200000000005,3,6,1,1,0,1,1
Week 9,ATX @ DC,DC,26 Jessica Sourbeer,18,18,11,0,0,4,101.44662000000001,7.242280000000001,-7.34074,-0.66734,0,8,7,4,0,1,1
Week 9,ATX @ DC,DC,23 Lisa Dang,23,23,17,0,0,1,129.90156000000002,5.9076,4.004040000000001,0.24068000000000003,4,4,6,1,0,0,4
Week 9,ATX @ DC,DC,36 Carolyn Normile,15,13,12,2,2,0,99.73998,8.314400000000001,123.74234000000001,10.31642,4,4,3,0,0,1,0
Week 9,ATX @ DC,DC,16 Margaret Walker,23,22,20,0,1,1,158.12676,7.909620000000001,62.09544,3.10696,4,4,3,1,0,3,1
Week 9,ATX @ DC,DC,11 Tayara Romero Pena,2,2,2,0,0,1,22.1535,11.082220000000001,14.593960000000001,7.2969800000000005,0,8,0,0,1,1,0
Week 9,ATX @ DC,DC,00 Emma Jones,4,4,4,0,0,0,16.0818,4.01498,39.19802,9.802240000000001,1,6,0,0,0,0,0
Week 9,ATX @ DC,DC,15 Florence Brooks,4,3,4,0,1,0,-20.523440000000004,-6.8375,73.06826000000001,18.2698,0,6,0,0,0,0,1
Week 9,ATX @ DC,DC,04 Ellen Mueller,6,5,6,0,1,0,-9.78036,-1.9582600000000001,84.54432000000001,14.090720000000003,0,6,0,0,0,0,0
Week 9,ATX @ DC,DC,08 Kathryn Ritzman,8,8,6,0,0,1,53.4966,7.647060000000001,28.6081,4.76984,2,4,2,1,0,0,0
Week 9,ATX @ DC,DC,12 Clare Frantz,11,8,11,0,3,0,19.779519999999998,2.4724399999999997,151.23456000000002,13.75158,2,4,0,0,0,1,1
Week 9,ATX @ DC,DC,06 Laureen Johnson,4,3,4,1,1,1,12.373140000000001,4.12438,45.64168,11.41042,2,3,0,0,1,0,1
Week 9,ATX @ DC,DC,42 Lisi Lohre,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Week 9,MINN @ NY,MINN,53 Emma Piorier,15,11,14,1,4,1,30.67576,3.0632,207.92564000000002,14.856520000000002,17,3,1,1,0,0,1
Week 9,MINN @ NY,MINN,02 Stephanie Wood,10,10,10,1,0,2,74.46858,9.309940000000001,96.03132000000001,9.60532,17,3,0,2,0,1,1
Week 9,MINN @ NY,MINN,04 Erica Baken,41,40,29,2,1,10,336.19714000000005,10.84154,97.66138000000001,3.3695200000000005,16,3,12,9,1,5,2
Week 9,MINN @ NY,MINN,05 Stephanie Rupp,25,24,18,0,1,1,147.67906000000002,6.421780000000001,50.170840000000005,2.7897,16,3,7,1,0,1,2
Week 9,MINN @ NY,MINN,07 Danielle Byers,16,13,16,0,3,2,65.50872000000001,5.951360000000001,269.80228000000005,16.85854,16,3,0,2,0,1,1
Week 9,MINN @ NY,MINN,03 Makella Daley,34,34,26,0,0,4,225.77972000000003,7.286040000000001,102.40934,3.9384000000000006,16,3,8,3,1,3,3
Week 9,MINN @ NY,MINN,28 Emma Peaslee,8,6,8,2,2,1,-3.92746,-0.78768,91.66626000000001,11.454180000000001,15,3,0,1,0,0,0
Week 9,MINN @ NY,MINN,49 Elly Fireside-Ostergaard,2,2,2,0,0,0,6.0717,3.04132,-3.04132,-1.52066,7,10,0,0,0,0,0
Week 9,MINN @ NY,MINN,11 Rachel Johnson,11,10,6,0,1,2,181.98690000000002,22.74426,51.494580000000006,8.5879,6,10,5,2,0,1,3
Week 9,MINN @ NY,MINN,21 Sarah Mondschein,3,3,3,0,0,1,0.66734,0.3282,22.1535,7.384500000000001,6,10,0,1,0,0,0
Week 9,MINN @ NY,MINN,45 Emery Otopalik,8,7,8,0,1,2,27.568800000000003,5.51376,151.23456000000002,18.904320000000002,5,9,0,2,0,2,0
Week 9,MINN @ NY,MINN,47 Tori Gray,7,5,6,0,2,1,21.858120000000003,5.470000000000001,94.10588,15.68796,5,9,1,1,0,0,0
Week 9,MINN @ NY,MINN,15 Chelsea Semper,10,10,5,0,0,2,59.579240000000006,6.6187000000000005,34.23126,6.84844,6,5,5,1,1,0,0
Week 9,MINN @ NY,MINN,01 Amelia Zdechlik,1,1,1,0,0,0,16.5194,16.5194,11.858960000000002,11.858960000000002,1,9,0,0,0,1,0
Week 9,MINN @ NY,MINN,55 Courtney Walbe,1,1,1,0,0,0,-3.7743000000000007,-3.7743000000000007,-10.294540000000001,-10.294540000000001,0,10,0,0,0,0,0
Week 9,MINN @ NY,MINN,09 Sara Helm,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
Week 9,MINN @ NY,MINN,14 Jessica Hendrickson,1,1,1,0,0,0,-9.78036,-9.78036,5.4043600000000005,5.4043600000000005,0,9,0,0,0,0,0
Week 9,MINN @ NY,MINN,00 Alicia Carr,8,8,6,0,0,1,88.32956,12.61382,24.30868,4.0478000000000005,5,4,2,1,0,0,1
Week 9,MINN @ NY,MINN,33 Julia Hill,3,3,2,1,0,0,20.523440000000004,6.8375,-11.191620000000002,-5.590340000000001,0,4,1,0,0,0,0
Week 9,MINN @ NY,NY,33 Valeria Cardenas,48,47,37,2,1,5,461.66800000000006,11.25726,208.45076,5.634100000000001,15,11,11,5,0,7,2
Week 9,MINN @ NY,NY,96 Nina Finley,34,30,21,2,4,1,186.07846,6.421780000000001,174.20856000000003,8.292520000000001,15,9,13,1,0,1,2
Week 9,MINN @ NY,NY,24 Jolie Krebs,25,21,25,0,4,0,71.32880000000002,3.3914000000000004,319.79808,12.78886,15,8,0,0,0,1,3
Week 9,MINN @ NY,NY,00 Genny De Jesus,26,21,25,0,5,1,95.21082000000001,4.52916,245.30762000000001,9.813180000000001,15,8,1,0,1,3,3
Week 9,MINN @ NY,NY,20 Yina Cartagena,54,53,49,0,1,1,576.8880800000001,11.093160000000001,127.31972,2.60372,15,6,5,1,0,3,8
Week 9,MINN @ NY,NY,66 Janine Hlavaty,15,15,15,1,0,2,95.52808,7.35168,108.4154,7.231340000000001,15,4,0,2,0,2,0
Week 9,MINN @ NY,NY,09 Cassandra Brown,28,28,17,1,0,2,321.45002,12.362200000000001,20.643780000000003,1.2143400000000002,2,16,11,2,0,0,4
Week 9,MINN @ NY,NY,19 Eastelle Ding,8,7,8,2,1,1,-11.07128,-1.8488600000000002,81.13104,10.14138,2,15,0,1,0,1,0
Week 9,MINN @ NY,NY,02 Jolene Zheng,12,10,12,0,2,1,30.292860000000005,3.7852400000000004,178.80336,14.90028,15,1,0,1,0,1,0
Week 9,MINN @ NY,NY,88 Nikki Hair,6,5,5,1,1,1,18.42296,4.60574,127.95424,25.58866,2,13,1,1,0,0,1
Week 9,MINN @ NY,NY,26 Mariabelen Restrepo,8,7,8,0,1,1,39.30742,6.55306,100.91056,12.61382,2,12,0,1,0,2,0
Week 9,MINN @ NY,NY,21 Montana Roberts,2,2,2,0,0,0,18.19322,9.091140000000001,-7.51578,-3.7524200000000003,2,11,0,0,0,0,1
Week 9,MINN @ NY,NY,05 Emily Wang,10,9,10,0,1,1,80.34336,10.04292,57.80696000000001,5.776320000000001,2,11,0,1,0,1,0
Week 9,MINN @ NY,NY,11 Emma Berrigan,3,2,2,3,0,0,54.163940000000004,18.051000000000002,43.574020000000004,21.781540000000003,2,9,1,0,0,1,0
Week 9,MINN @ NY,NY,65 Anna Lieberman,3,2,3,0,1,0,-6.410840000000001,-3.2054200000000006,49.74418,16.585040000000003,0,10,0,0,0,0,0
Week 9,MINN @ NY,NY,44 Kayla Seeger,4,3,4,0,1,1,41.91114,20.96104,71.17564,17.78844,0,9,0,1,0,1,0
Week 9,MINN @ NY,NY,62 Casey Banta-Ryan,6,5,5,1,1,1,-5.459060000000001,-1.094,103.36112000000001,20.6766,0,7,1,0,1,0,0
Week 9,MINN @ PHL,MINN,07 Danielle Byers,24,20,24,0,4,3,-36.014480000000006,-2.0020200000000004,344.93820000000005,14.375160000000001,17,3,0,2,1,0,3
Week 9,MINN @ PHL,MINN,03 Makella Daley,41,39,34,0,2,1,296.22238,7.592360000000001,62.09544,1.82698,16,3,7,0,1,2,4
Week 9,MINN @ PHL,MINN,02 Stephanie Wood,26,25,26,1,1,3,116.63134000000001,5.3059,262.68034000000006,10.10856,16,3,0,3,0,5,1
Week 9,MINN @ PHL,MINN,04 Erica Baken,41,40,33,0,1,4,404.36428,11.552640000000002,95.71406,2.8991000000000002,15,3,8,4,0,3,3
Week 9,MINN @ PHL,MINN,05 Stephanie Rupp,28,28,17,1,0,1,150.56722000000002,5.38248,-14.67054,-0.8642600000000001,15,3,11,0,1,0,0
Week 9,MINN @ PHL,MINN,53 Emma Piorier,12,9,12,0,3,3,50.31306000000001,7.1875800000000005,204.66552000000004,17.05546,14,3,0,2,1,0,0
Week 9,MINN @ PHL,MINN,28 Emma Peaslee,12,12,12,1,0,4,53.57318,5.360600000000001,75.35472,6.279560000000001,15,2,0,2,2,1,1
Week 9,MINN @ PHL,MINN,49 Elly Fireside-Ostergaard,3,2,2,1,1,1,-1.1158800000000002,-1.1158800000000002,47.72028,23.86014,5,10,1,1,0,0,0
Week 9,MINN @ PHL,MINN,47 Tori Gray,11,10,10,1,1,3,89.29228,11.1588,194.36004,19.44038,7,8,1,2,1,1,1
Week 9,MINN @ PHL,MINN,45 Emery Otopalik,5,5,5,0,0,2,48.31104,16.10368,59.72146000000001,11.946480000000001,5,10,0,2,0,1,0
Week 9,MINN @ PHL,MINN,15 Chelsea Semper,8,7,6,1,1,2,-0.15316000000000002,-0.03282,70.32232,11.716740000000001,6,8,2,2,0,1,0
Week 9,MINN @ PHL,MINN,21 Sarah Mondschein,6,5,6,1,1,2,21.409580000000002,7.13288,51.800900000000006,8.63166,6,8,0,2,0,1,0
Week 9,MINN @ PHL,MINN,00 Alicia Carr,10,10,7,0,0,1,106.04142000000002,11.78238,5.8529,0.8314400000000001,4,8,3,1,0,0,0
Week 9,MINN @ PHL,MINN,11 Rachel Johnson,16,16,10,0,0,0,117.07988,7.318860000000001,-32.305820000000004,-3.2273000000000005,7,5,6,0,0,0,1
Week 9,MINN @ PHL,MINN,14 Jessica Hendrickson,0,0,0,1,0,0,0,0,0,0,1,10,0,0,0,0,0
Week 9,MINN @ PHL,MINN,09 Sara Helm,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0
Week 9,MINN @ PHL,MINN,33 Julia Hill,1,1,1,0,0,0,12.001180000000002,12.001180000000002,13.926620000000002,13.926620000000002,0,8,0,0,0,0,0
Week 9,MINN @ PHL,MINN,55 Courtney Walbe,3,3,3,0,0,0,27.33906,9.11302,13.70782,4.57292,2,5,0,0,0,0,1
Week 9,MINN @ PHL,MINN,01 Amelia Zdechlik,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0
Week 9,MINN @ PHL,PHL,04 Raha Mozaffari,28,28,17,0,0,2,174.01164000000003,6.957840000000001,42.30498000000001,2.4833800000000004,2,17,11,2,0,3,2
Week 9,MINN @ PHL,PHL,11 Sara Liang,19,19,16,0,0,0,180.28026,9.48498,-3.0085,-0.18598000000000003,3,16,3,0,0,2,1
Week 9,MINN @ PHL,PHL,08 Emma Soiles,11,9,11,1,2,1,32.77624,4.1025,196.06668000000002,17.82126,3,15,0,1,0,1,2
Week 9,MINN @ PHL,PHL,16 Grace Maroon,21,20,20,0,1,1,136.17018000000002,6.80468,169.38402000000002,8.46756,13,4,1,0,1,3,3
Week 9,MINN @ PHL,PHL,21 Linda Morse,22,20,21,1,2,3,128.97166000000001,7.5814200000000005,249.86960000000002,11.902720000000002,11,6,1,3,0,3,1
Week 9,MINN @ PHL,PHL,15 Layne Dodge,7,6,7,0,1,0,63.58328,10.60086,63.156620000000004,9.025500000000001,2,13,0,0,0,0,2
Week 9,MINN @ PHL,PHL,18 Sumi Onoe,11,10,11,0,1,2,63.156620000000004,7.01254,80.91224,7.35168,2,13,0,1,1,0,0
Week 9,MINN @ PHL,PHL,10 Andrea DeSabato,49,49,40,0,0,5,222.32268000000002,4.9448799999999995,-42.21746000000001,-1.05024,13,2,9,4,1,1,1
Week 9,MINN @ PHL,PHL,01 Emily Shields,12,10,12,0,2,0,35.948840000000004,3.59926,179.2519,14.933100000000001,13,2,0,0,0,0,3
Week 9,MINN @ PHL,PHL,13 Kat Harper,6,6,5,1,0,0,51.997820000000004,8.664480000000001,58.78062,11.7605,3,11,1,0,0,0,1
Week 9,MINN @ PHL,PHL,33 Jana Graham,3,2,3,0,1,2,-10.13044,-10.13044,50.54280000000001,16.8476,3,10,0,1,1,0,0
Week 9,MINN @ PHL,PHL,03 Rachel Alfano,8,6,8,1,2,0,69.76438,13.948500000000001,108.19660000000002,13.521840000000001,11,2,0,0,0,1,1
Week 9,MINN @ PHL,PHL,66 Jess Brand,2,1,2,0,1,0,14.67054,14.67054,49.76606,24.8885,2,10,0,0,0,0,0
Week 9,MINN @ PHL,PHL,09 Sarah Hirannet,9,6,9,0,3,0,13.04048,2.17706,207.47710000000004,23.050580000000004,10,2,0,0,0,1,0
Week 9,MINN @ PHL,PHL,23 Natalie Bova,13,10,12,0,3,0,61.52656,6.148280000000001,95.06860000000002,7.920560000000001,10,2,1,0,0,1,1
Week 9,MINN @ PHL,PHL,00 Emilie Mohler,14,13,12,0,1,1,99.95878000000002,8.32534,27.459400000000002,2.28646,2,9,2,1,0,1,2
Week 9,MINN @ PHL,PHL,07 Nikki Ross,25,24,16,1,0,2,197.09504,8.95986,-17.328960000000002,-1.0830600000000001,8,0,9,2,0,3,1
Week 9,MINN @ PHL,PHL,48 Caroline Weinberg,3,2,3,0,1,0,44.87588000000001,22.437940000000005,61.95322000000001,20.65472,0,7,0,0,0,1,0
Week 9,MINN @ PHL,PHL,17 Allie Milligan,1,1,0,0,0,0,0,0,0,0,1,6,1,0,0,0,0
Week 9,MINN @ PHL,PHL,99 Veronica Kolegue-Spalaris,1,1,1,0,0,0,12.274680000000002,12.274680000000002,14.67054,14.67054,0,7,0,0,0,0,0
Week 9,PORT @ INDY,INDY,02 Maketa Mattimore,43,43,34,1,0,1,331.2085,8.07372,-44.20854,-1.30186,12,5,9,1,0,1,4
Week 9,PORT @ INDY,INDY,77 Katrina Mcguire,10,10,10,0,0,1,201.28506000000002,22.361360000000005,9.5178,0.9517800000000001,3,12,0,1,0,2,1
Week 9,PORT @ INDY,INDY,06 Risa Umeno,19,19,13,1,0,1,95.13424,5.284020000000001,-9.14584,-0.7001600000000001,2,13,6,1,0,1,1
Week 9,PORT @ INDY,INDY,17 Kristin Dudley,32,31,26,0,1,3,158.27992000000003,5.459060000000001,108.66702000000001,4.17908,11,3,6,2,1,1,2
Week 9,PORT @ INDY,INDY,04 Rachel Mast,18,16,18,0,2,1,113.69942000000002,7.5814200000000005,159.49426,8.8614,9,4,0,1,0,1,3
Week 9,PORT @ INDY,INDY,66 Mya Hernandez,14,13,14,1,1,2,22.85366,1.9035600000000001,147.74470000000002,10.557100000000002,9,4,0,1,1,0,0
Week 9,PORT @ INDY,INDY,23 Lili Hobday,13,12,11,0,1,1,36.00354,3.2710600000000003,132.91006000000002,12.07776,2,11,2,1,0,0,1
Week 9,PORT @ INDY,INDY,22 Emily Wycoff,3,3,3,1,0,1,-3.9165200000000002,-1.9582600000000001,33.94682,11.311960000000001,2,11,0,1,0,0,0
Week 9,PORT @ INDY,INDY,29 Emily Schloneger,7,6,7,0,1,1,14.648660000000001,3.6649000000000003,78.62578,11.235380000000001,9,3,0,1,0,0,0
Week 9,PORT @ INDY,INDY,42 Kelly Kerker,8,8,8,0,0,1,-3.35858,-0.48136000000000007,106.52278000000001,13.31398,1,11,0,1,0,0,0
Week 9,PORT @ INDY,INDY,40 Claire Milton,13,12,13,0,1,0,60.44350000000001,5.0324,90.10184000000001,6.935960000000001,9,3,0,0,0,1,1
Week 9,PORT @ INDY,INDY,92 Charlotte Wilson,18,17,16,0,1,0,80.956,4.7589,-2.7021800000000002,-0.1641,9,3,2,0,0,1,0
Week 9,PORT @ INDY,INDY,24 Abby Swensen,11,9,11,0,2,2,24.997900000000005,3.1288400000000003,159.30828000000002,14.484560000000002,9,3,0,1,1,1,0
Week 9,PORT @ INDY,INDY,11 Tracey Lo,22,20,15,0,2,0,143.91570000000002,7.570480000000001,136.6406,9.11302,8,4,7,0,0,5,0
Week 9,PORT @ INDY,INDY,34 Lauren Kitten,11,10,8,1,1,1,47.29362,5.2512,14.550200000000002,1.81604,0,11,3,1,0,0,2
Week 9,PORT @ INDY,INDY,32 Shani Rosenthal,13,11,13,0,2,3,47.00918,5.87478,142.24188,10.940000000000001,7,4,0,3,0,2,0
Week 9,PORT @ INDY,INDY,33 Jalyn Baumgartner,3,3,3,0,0,0,-10.535220000000002,-3.51174,32.9294,10.97282,1,7,0,0,0,0,1
Week 9,PORT @ INDY,INDY,03 Mary Timmons,6,4,6,0,2,1,38.06026,12.6904,133.66492000000002,22.27384,1,7,0,1,0,1,0
Week 9,PORT @ INDY,INDY,14 Briana Burriss,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
Week 9,PORT @ INDY,INDY,91 Samantha Philips,11,11,8,1,0,1,11.848020000000002,1.1815200000000001,-20.98292,-2.6256,1,6,3,1,0,0,0
Week 9,PORT @ INDY,PORT,55 Sophie Knowles,12,11,8,0,1,2,120.85418000000001,13.42338,55.72836,6.968780000000001,2,15,4,2,0,3,0
Week 9,PORT @ INDY,PORT,37 Hannah Henkin,24,24,20,0,0,3,175.02906000000002,7.95338,28.826900000000006,1.4440800000000003,5,12,4,2,1,1,2
Week 9,PORT @ INDY,PORT,33 Yuge Xiao,23,22,22,0,1,2,108.26224,6.3670800000000005,227.78174,10.349240000000002,9,4,1,2,0,0,0
Week 9,PORT @ INDY,PORT,08 Nicki Chan,5,5,5,0,0,1,26.452920000000002,6.6187000000000005,61.58126,12.31844,1,13,0,1,0,0,2
Week 9,PORT @ INDY,PORT,19 Olivia Hampton,17,16,15,1,1,3,80.02610000000001,5.721620000000001,101.9608,6.7937400000000006,6,7,2,2,1,2,0
Week 9,PORT @ INDY,PORT,03 Liv Player,5,4,4,1,1,0,56.53792000000001,14.134480000000002,22.383240000000004,5.590340000000001,0,13,1,0,0,0,0
Week 9,PORT @ INDY,PORT,06 Rowse,11,9,10,1,2,0,-21.781540000000003,-2.4177400000000002,134.79174,13.478080000000002,7,6,1,0,0,0,1
Week 9,PORT @ INDY,PORT,32 Megan Wilson,3,2,3,0,1,1,38.31188000000001,19.155940000000005,34.461000000000006,11.487,0,13,0,0,1,1,0
Week 9,PORT @ INDY,PORT,15 Caitlin Fitzgerald,12,12,11,1,0,0,81.65616,6.80468,95.73594000000001,8.70824,7,5,1,0,0,1,2
Week 9,PORT @ INDY,PORT,36 Jaelee Cruz,17,14,16,1,3,3,31.41968,3.1397800000000005,141.74958,8.8614,9,2,1,3,0,0,0
Week 9,PORT @ INDY,PORT,16 Erin Rea,8,8,7,1,0,2,109.6735,15.666080000000001,58.83532,8.40192,10,0,1,1,1,1,0
Week 9,PORT @ INDY,PORT,45 Sarah Jeung,9,9,9,0,0,1,69.5784,8.6973,60.979560000000006,6.771860000000001,5,6,0,1,0,1,0
Week 9,PORT @ INDY,PORT,52 Caitlin Connell,3,3,3,0,0,1,8.522260000000001,2.8444000000000003,40.237320000000004,13.41244,7,2,0,0,1,0,0
Week 9,PORT @ INDY,PORT,71 Shirlee Wohl,31,31,27,1,0,2,116.48912000000001,4.01498,20.30464,0.75486,9,0,4,2,0,2,1
